Tweet Id;Datetime;retweetCount;likeCount;Text;Label
1519602484658024448;2022-04-28 09:00:39+00:00;1;4;inwestycja tematyczny nowy funkcja serwis transakcyjny ipko aplikacja iko rozwiazanie ulatwiac inwestowanie umozliwiac wykorzystanie inspiracja plynacych decyzja inwestor sprawdzic;{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6908}
1519601880267173890;2022-04-28 08:58:15+00:00;2;4;wedlug firmaa badany inflacja wciaz kluczowy problem mierzyc drugie czesty wskazanie wojna negatywny konsekwencja odczuwac firmaa;{'neg': 0.346, 'neu': 0.604, 'pos': 0.05, 'compound': -0.8689}
1519601793432444930;2022-04-28 08:57:55+00:00;16;150;link nowy dobry analiza dotyczacej obecny sytuacja rynek mieszkaniowy;{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}
1519601652768067584;2022-04-28 08:57:21+00:00;0;0;blokowac dowod pko przebiec bezproblemowo;{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.4404}
1519600531592957954;2022-04-28 08:52:54+00:00;1;3;rekordowo wysoki dynamika zapasy odsetka przedsiebiorstwo informujacych zbyt niski relacja potrzeba stan zapasy prod gotowy towar nieznacznie spasc wciaz ksztaltowac poziom zblizony historyczny maksimum;{'neg': 0.067, 'neu': 0.865, 'pos': 0.067, 'compound': 0.0}
1519598865460056065;2022-04-28 08:46:16+00:00;0;5;wedlug nowy szybki monitoring kurs oplacalnosc eksport przesunac gora eurpln dla usdpln kursa oplacalnosc import dla eurpln wzrosc dla usdpln;{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}
1519597633576263680;2022-04-28 08:41:23+00:00;2;10;jastrzebia zaskoczenie szwecja reakcja rosnacy presja inflacyjny wysoki inflacja rok riksbank zdecydowac podwyzka stopa bazowy bank prognozowac ciag trzy rok kontynuowac podwyzka poziom nieco ponizej;{'neg': 0.073, 'neu': 0.8, 'pos': 0.127, 'compound': 0.1531}
1519588058500374529;2022-04-28 08:03:20+00:00;0;0;ramy apel wplynac panstwowy pko zrobic;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519579089287491584;2022-04-28 07:27:41+00:00;0;0;sluszny uwaga pko ideowy prawica inicjatywa tzw pobozny zjednoczonej prawica skora marksistowski;{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}
1519574826431692801;2022-04-28 07:10:45+00:00;0;0;marzec powrocic tendencja obserwowana wiekszosc wysoki dynamika masa zaladunek wyladunek polski porto morski ropa naftowy wegiel koks odpowiednio;{'neg': 0.158, 'neu': 0.639, 'pos': 0.204, 'compound': 0.0202}
1519574820303872002;2022-04-28 07:10:44+00:00;0;0;marzec udzial ropa naftowy ladunek zaladowanych wyladowanych polski porto morski spasc luty wyniesc srednio udzial zaladunek wyladunek wegiel koks obnizyc odpowiednio osiagnac;{'neg': 0.13, 'neu': 0.634, 'pos': 0.236, 'compound': 0.25}
1519574813949444096;2022-04-28 07:10:42+00:00;0;0;marzec wysoki roczna dynamika zaladunek wyladunek porto morski charakteryzowac ladunek masowy ciekly pozostaly ladunek drobnicowy miesiac rzad zanotowac spadek ladunek masowy suchy marzec;{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.2732}
1519574807607746562;2022-04-28 07:10:41+00:00;0;0;marzec zaladowac wyladowac polski porto morski mln ladunek wiecej luty srednio marzec ladunek ogolem stanowic ladunek masowy ciekly masowy suche;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519574799902720002;2022-04-28 07:10:39+00:00;0;1;marzec przewie mln tona ladunek transport samochodowy kolejowy tempo wzrost przewoz ladunek ogolem spasc luty przecietnie marzec wysoki dynamik transport rurociagowy;{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.5719}
1519574792940277761;2022-04-28 07:10:37+00:00;0;5;marzec przewie mln pasazer komunik miejski transport kolejowy samochodowym przewoz ogolem wzrosc luty srednio duzy odbicie przewoz samochodowych wynikac niski baza;{'neg': 0.079, 'neu': 0.825, 'pos': 0.097, 'compound': 0.1226}
1519567622202966016;2022-04-28 06:42:07+00:00;0;0;pko obnizyc rekomendacja oponeo trzymac cena docelowy;{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}
1519558984172199937;2022-04-28 06:07:48+00:00;2;30;sztuczny inteligencja obsluzyc mln klient pko przeprowadzic mln rozmowy;{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.4767}
1519443960623681537;2022-04-27 22:30:44+00:00;0;2;kontrakt jamalski konczyc chyba normalny polska sie przygotowac inaczej oznaczac sasinozada ogarnac resort;{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.5859}
1519404959577612288;2022-04-27 19:55:46+00:00;0;0;dokladnie bankomat pko przypadac kilkanascie euronetu pko moc reka wyciagnac stac czlowiek kolek trwacc trwacc chodzenie kasa bank konto premium strata czas;{'neg': 0.075, 'neu': 0.813, 'pos': 0.113, 'compound': 0.2878}
1519404945782542341;2022-04-27 19:55:42+00:00;0;0;marcin webinar edukacja dotyczacej bezpieczenstwo siec kontekst bankowosc tez jest istotny;{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.4939}
1519402517192486912;2022-04-27 19:46:03+00:00;0;0;pko bank polski fake news chronic dezinformacja bank;{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}
1519397398694531076;2022-04-27 19:25:43+00:00;0;1;nie aca odsetka trzymanej forsy rok pko odsetka lokata grosze rok;{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0762}
1519397328221880322;2022-04-27 19:25:26+00:00;0;0;nie aca odsetka trzymanej forsy rok pko odsetka lokata grosze rok;{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0762}
1519392051476975616;2022-04-27 19:04:28+00:00;0;1;zgoda fwiw myslic dawny miesc szeroki atrakcyjny oferta detaliczny rozbudowana siec sprzedaz bank pko;{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5859}
1519389734002438144;2022-04-27 18:55:16+00:00;0;0;fake news chronic dezinformacja pko bank polska;{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}
1519381669266006016;2022-04-27 18:23:13+00:00;0;0;wiedziec zdziwic ostatnio zadzwonila infolinia pko automatyczny xdd;{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}
1519375659684007937;2022-04-27 17:59:20+00:00;0;2;drozsi aliora papierologia wielki pko zajebiscie wysoko postawic poprzeczka;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519366308068044801;2022-04-27 17:22:10+00:00;0;0;ferra zawarcie aneks umowa limit kredytowy wielocelowego pko lda;{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}
1519356308339765249;2022-04-27 16:42:26+00:00;3;3;rozpoznac falszywy konto medium spolecznosciowy jak weryfikowac fakt siec czym deepfake trwac webinar dolaczyc;{'neg': 0.123, 'neu': 0.791, 'pos': 0.087, 'compound': -0.2263}
1519345078094946306;2022-04-27 15:57:49+00:00;2;3;interesowac temat dezinformacja fake news wlaczyc webinar dowiedziec rozpoznawac falszywy news reagowac;{'neg': 0.283, 'neu': 0.594, 'pos': 0.123, 'compound': -0.5423}
1519343303715659776;2022-04-27 15:50:46+00:00;0;0;pko bank polski nadac swoj przyjazny login logowac wygodno;{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}
1519334896052887554;2022-04-27 15:17:21+00:00;0;0;pilne nowy pomysl rzad ograniczenie zysk bank skup akcja wlasny;{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7096}
1519330844292308993;2022-04-27 15:01:15+00:00;0;0;dokladnie rok temu dzienie majowka wyplacac hajs santander max transakcja dziennie euronet max limita transakcja karta milo zaskoczyc pko wyplacac musiec limitay pozmieniac;{'neg': 0.101, 'neu': 0.722, 'pos': 0.177, 'compound': 0.4767}
1519320627643133954;2022-04-27 14:20:39+00:00;0;2;santander ing pko inteligo miec podobnie;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519319192910143489;2022-04-27 14:14:57+00:00;1;4;bliski czas oczekiwac gwaltowny wyhamowania inwestycja szacowanym wzrost proc rok rok pierwszy kwartal prognozowac spadek proc drugie sprawa inwestycja prywatny pko;{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.3182}
1519312361668153345;2022-04-27 13:47:49+00:00;0;0;gadacie panstwowy pko brac luza tys raz;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519302242305777666;2022-04-27 13:07:36+00:00;0;0;pracowac wymagac zmiana serwis test miec nadzieja niedlugo miec przekazania dobry wiadomosc;{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6808}
1519301217301708800;2022-04-27 13:03:32+00:00;0;0;mocno iluzoryczny wysoki oprocentowanie jest zwyczajnie zabezpieczenie wysokon zysk wysokon skladka odprowadzacnych budzet samo pko odprowadzac mld cit rocznie bank kilkaset mln walczyc kredytobiorca naiwniakiem;{'neg': 0.217, 'neu': 0.617, 'pos': 0.165, 'compound': 0.0164}
1519298810371002368;2022-04-27 12:53:58+00:00;0;2;dzieki;{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}
1519295720855162880;2022-04-27 12:41:41+00:00;0;1;rzad nadzor nbp chciec kredyt hipoteczny bylyby tani mowic zbigniew jagiella dawny prezes pko;{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0772}
1519293869401198592;2022-04-27 12:34:20+00:00;0;0;alior pekao pko inteligo pocztowy envelo bos bank rzad agenda nfos obsadzac rada nadzorczy wiec zarzad imposybilizm pisowski wykonanie;{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4767}
1519292423041654789;2022-04-27 12:28:35+00:00;0;0;bank pko sry miss click tys;{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.1531}
1519291973563203585;2022-04-27 12:26:48+00:00;0;0;pko;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519289946028359682;2022-04-27 12:18:44+00:00;0;1;oczywiscie przekazac informacja departament bezpieczenstwo szczegol dotyczace weryfikacja tozsamosc osoba dzwoniacej naszej strona;{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.34}
1519289603626311680;2022-04-27 12:17:23+00:00;0;2;przestepca dzwonic rozny miejsce swiat korzystac ulomnosc gsm telefonia odbiorca moc wyswietlic dowolny numer tel podawac sie pracownik bank warto poprosic weryfikacja pracownik iko przyjsc powiadomic jeon dane;{'neg': 0.059, 'neu': 0.867, 'pos': 0.075, 'compound': -0.0772}
1519287826034135047;2022-04-27 12:10:19+00:00;0;1;mlodziezowiec lacznie spedzic boisko minuta nadal czolo pozostawac bramka kolejka swoja silny pozycja umocnic krzysztofa kubic;{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.6808}
1519286893216739329;2022-04-27 12:06:36+00:00;1;6;panstwowy pko pekao alior bos pocztowy wiec apelowac zrobic;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519284477469630465;2022-04-27 11:57:01+00:00;1;1;rzad nadzor nbp chciec kredyt hipoteczny bylyby tani mowic zbigniew jagiella prezes pko rozmowa;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519284290470785024;2022-04-27 11:56:16+00:00;0;0;banki zalezne pis pko pekao getin alior bos pocztowy;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519277093925920769;2022-04-27 11:27:40+00:00;0;0;doradca klient pko robic czy temat stwierdzenie gora watek dyskriminacja goegraficzna nieprawda;{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.6632}
1519274374066491393;2022-04-27 11:16:52+00:00;0;0;prosze pieknie autocorrecty przeszkodzily thx;{'neg': 0.185, 'neu': 0.084, 'pos': 0.731, 'compound': 0.7579}
1519273826940596224;2022-04-27 11:14:41+00:00;0;6;ponizej lifting wykres zmienny popyt gaza strona gospodarstwo domowy handel uslugi elektrocieplownia;{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.128}
1519264712483033088;2022-04-27 10:38:28+00:00;0;0;pko problem;{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}
1519262263831576577;2022-04-27 10:28:44+00:00;0;1;hmm czerpac panstwo dany fundusz inwestycyjny sektor prs stan realnie wplynac stawka czynsz polska zgodnie dane pko raport knight frank polska miec obecnie mln mieszkanie wynajem rynka prs posiadac;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519261844044759041;2022-04-27 10:27:04+00:00;0;0;nowosc pko rok temu bank miec;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519261321489006596;2022-04-27 10:25:00+00:00;0;6;polska start przykuc uwaga inwestor kapital doswiadcznie ciekawy osoba swiat biznes chciec rozwinac polska granica produkt cyfrowy platforma klub liga federacja sportowy uwierzyc prezs pko;{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4588}
1519258610894790657;2022-04-27 10:14:13+00:00;0;1;prawda detaliczny pko warunki catalyst zarezerwowany zagranica pko miec dom miecklerski zalatwic nie wspominajac ike obligacja detaliczny papier byc podatek belka;{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4215}
1519257818204942337;2022-04-27 10:11:04+00:00;0;0;duzy siec pko problem wyplacac tys zloty bankomat;{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.4767}
1519257783841038337;2022-04-27 10:10:56+00:00;6;13;rosja wstrzymywac dostawa gaz polska wedlug analiza zagrozic naszej gospodarka analityk wskazywac wydawac przygotowana rezygnacja rosyjski gaz przecietny panstwo;{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.5994}
1519256774272077824;2022-04-27 10:06:56+00:00;1;4;godzina zapraszac webinar dezinformacja rozpoznawac falszywy news reagowac opowiedziec;{'neg': 0.244, 'neu': 0.63, 'pos': 0.126, 'compound': -0.3612}
1519254216807788545;2022-04-27 09:56:46+00:00;0;0;crekb crcintyc wiedziec aliorbank pko euronet miec praktyke rybka denerwowac czlowiek wezme chciec;{'neg': 0.179, 'neu': 0.741, 'pos': 0.08, 'compound': -0.3818}
1519253815236702208;2022-04-27 09:55:10+00:00;0;5;bank upasc pko bgz rok klient indywidualny istniec praktycznie bank pko struktura nbp tzw systema monobankowy;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519249661021855744;2022-04-27 09:38:40+00:00;0;0;santadera dostac sms oferowac kredyt rrso wiec rzc pko dostac promocyjny warunek;{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}
1519248830126043137;2022-04-27 09:35:22+00:00;0;0;miec konto pko euronetu wyplacasz friko;{'neg': 0.131, 'neu': 0.561, 'pos': 0.308, 'compound': 0.4404}
1519246782043152384;2022-04-27 09:27:13+00:00;0;1;adam numer nalezec ostrzegac takimi sytuacja strona;{'neg': 0.14, 'neu': 0.5, 'pos': 0.36, 'compound': 0.296}
1519243698848124929;2022-04-27 09:14:58+00:00;0;0;pewny pkobp pko podwyzszac oprocentowanie poprostu walic slepo;{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.7506}
1519242844703277058;2022-04-27 09:11:35+00:00;0;0;komu bronic klient pko polegac madrze wybrac bank sie miec darmowy usluga jak ignorant plakac gotowka moc wyplacic;{'neg': 0.201, 'neu': 0.457, 'pos': 0.341, 'compound': 0.6808}
1519241344719499265;2022-04-27 09:05:37+00:00;0;1;tekst stylo kupic mieszkanie zloto albo akcja przecietny kowalski nie miesc pojecie catalyst nie onsic miesc miesc pojsc sobie pko kupic obligacja rzadzacy proponowac niski zagranica;{'neg': 0.077, 'neu': 0.842, 'pos': 0.081, 'compound': 0.0258}
1519240525026672642;2022-04-27 09:02:21+00:00;0;1;pko out opl trzymac strata rok;{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}
1519239180399824897;2022-04-27 08:57:01+00:00;0;0;pko jamalu luka podaz gaz max mld moc zostac uzupelniona;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519237900742938625;2022-04-27 08:51:56+00:00;0;0;pko widac;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519237328660742147;2022-04-27 08:49:39+00:00;0;1;jakbyscie zrobic gospodarstwo domowy gorz ladnie pokazalo popyt staly sezonowosc miec diachronic;{'neg': 0.086, 'neu': 0.747, 'pos': 0.167, 'compound': 0.34}
1519236553670725632;2022-04-27 08:46:35+00:00;0;0;pko jamalu luka podaz gaz max mld moc zostac uzupelniona;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519236089978003457;2022-04-27 08:44:44+00:00;0;2;sezonowo zmienny czynnik spod stos ciezko zorientowac dynamika sezonowy pozostaly;{'neg': 0.08, 'neu': 0.8, 'pos': 0.12, 'compound': 0.1779}
1519233951734325248;2022-04-27 08:36:14+00:00;0;0;wyprzedawac marny pieniadz poczytac polecac lista wyprzedaz lewandowski stocznie pis zamknac inwestor katarski mowic cukrownia tez pis sprzedawac pko tez;{'neg': 0.125, 'neu': 0.778, 'pos': 0.097, 'compound': -0.1779}
1519233024860299264;2022-04-27 08:32:33+00:00;0;0;mariusz ograniczenie klient zewnetrzny klient bank moc jednorazowo wyplacic dowolny kwota ramy indywidualny limit ustalic ograniczenie techniczny sam bankomat zaleznie model lub banknot;{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5267}
1519232083360686080;2022-04-27 08:28:49+00:00;0;0;musze zmartwic kupowac wciaz rosyjski gaza poprzez niemiecki posrednika;{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.4404}
1519231296098246656;2022-04-27 08:25:41+00:00;0;1;pko tez chodzic bankomat kinszasa;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
1519230853959749632;2022-04-27 08:23:56+00:00;1;11;polecac serdecznie analiza dotyczaca polska dac rada rosyjski gaza patrzyc punkt widzenie popyt podaczy ujecie sezonowy podpisanych kontrakt lng naszym zdacniem odpowied brzmiec dacmy rada;{'neg': 0.042, 'neu': 0.889, 'pos': 0.069, 'compound': 0.25}
