Tweet Id;Datetime;retweetCount;likeCount;Text;Label
1519261321489006596;2022-04-27 10:25:00+00:00;0;6;polska start przykuć uwaga inwestor kapitał doświadcznie ciekawy osoba świat biznes chcieć rozwinąć polska granica produkt cyfrowy platforma klub liga federacja sportowy uwierzyć prezs pko;0.22
1519258610894790657;2022-04-27 10:14:13+00:00;0;1;prawda detaliczny pko warunki catalyst zarezerwowany zagranica pko mieć dom miećklerski załatwić nie wspominająć ike obligacja detaliczny papier być podatek belka;0.104
1519257818204942337;2022-04-27 10:11:04+00:00;0;0;duży sieć pko problem wypłacać tys złoty bankomat;-0.252
1519257783841038337;2022-04-27 10:10:56+00:00;6;13;rosja wstrzymywać dostawa gaz polska analiza zagrozić naszej gospodarka analityk wskazywać wydawać przygotowana rezygnacja rosyjski gaz przeciętny państwo;-0.22599999999999998
1519256774272077824;2022-04-27 10:06:56+00:00;1;4;godzina zapraszać webinar dezinformacja rozpoznawać fałszywy news reagować opowiedzieć;-0.102
1519254216807788545;2022-04-27 09:56:46+00:00;0;0;ćrekb ćrcintyc wiedzieć aliorbank pko własnie euronet mieć taką praktyke rybka denerwować człowiek wezme chcieć;-0.069
1519253815236702208;2022-04-27 09:55:10+00:00;0;5;bank upaść pko bgż rok klient indywidualny istnieć praktycznie bank pko struktura nbp tzw systema monobankowy;-0.167
1519249661021855744;2022-04-27 09:38:40+00:00;0;0;santadera dostać sms oferować kredyt rrso rzc pko dostać promocyjny warunek;0.206
1519248830126043137;2022-04-27 09:35:22+00:00;0;0;mieć konto pko euronetu wypłacasz friko;0.177
1519246782043152384;2022-04-27 09:27:13+00:00;0;1;adam numer należeć ostrzegać takimi sytuacja strona;-0.07700000000000001
1519243698848124929;2022-04-27 09:14:58+00:00;0;0;pewny pkobp pko podwyższać oprocentowanie poprostu walić ślepo;0.28300000000000003
1519242844703277058;2022-04-27 09:11:35+00:00;0;0;komu bronić klient pko polegać mądrze wybrać bank się mieć darmowy usługa jak ignorant płakać gotówka móc wypłacić;0.098
1519241344719499265;2022-04-27 09:05:37+00:00;0;1;tekst stylo kupić mieszkanie złoto albo akcja przeciętny kowalski nie mieść pojęcie catalyst nie onsić mieść mieść pójść sobie pko kupić obligacja rządzący proponować niski zagranica;0.0030000000000000027
1519240525026672642;2022-04-27 09:02:21+00:00;0;1;pko out opl trzymać strata rok;-0.277
1519239180399824897;2022-04-27 08:57:01+00:00;0;0;pko jamalu luka podaż gaz max mld móc zostać uzupełniona;0.0
1519237900742938625;2022-04-27 08:51:56+00:00;0;0;pko widać;0.0
1519237328660742147;2022-04-27 08:49:39+00:00;0;1;jakbyscie zrobić gospodarstwo domowy gorz ladnie pokazalo popyt staly sezonowosc mieć diachronic;0.08100000000000002
1519236553670725632;2022-04-27 08:46:35+00:00;0;0;pko jamalu luka podaż gaz max mld móc zostać uzupełniona;0.0
1519236089978003457;2022-04-27 08:44:44+00:00;0;2;sezonowo zmienny czynnik spód stos ciężko zorientować dynamika sezonowy pozostały;0.038000000000000006
1519233951734325248;2022-04-27 08:36:14+00:00;0;0;wyprzedawać marny pieniądz poczytać polecać lista wyprzedaż lewandowski stocznie pis zamknąć inwestor katarski mówić cukrownia pis sprzedawać pko też;-0.04000000000000001
1519233024860299264;2022-04-27 08:32:33+00:00;0;0;mariusz ograniczenie klient zewnętrzny klient bank móc jednorazowo wypłacić dowolny kwota ramy indywidualny limit ustalić ograniczenie techniczny sam bankomat zależnie model lub banknot;-0.132
1519232083360686080;2022-04-27 08:28:49+00:00;0;0;musze zmartwic kupować wciaz rosyjski gaza poprzez niemiecki posrednika;-0.195
1519231296098246656;2022-04-27 08:25:41+00:00;0;1;pko chodzić bankomat kinszasa;0.0
1519230853959749632;2022-04-27 08:23:56+00:00;1;11;polecać serdecznie analiza dotyczącą polska dać rada rosyjski gaza patrzyć punkt widzenie popyt podaćży ujęcie sezonowy podpisanych kontrakt lng naszym zdaćniem odpowied brzmieć daćmy rada;1
1519230853959749632;2022-04-26 08:23:56+00:00;1;11;polecać serdecznie analiza dotyczącą polska dać rada rosyjski gaza patrzyć punkt widzenie popyt podaćży ujęcie sezonowy podpisanych kontrakt lng naszym zdaćniem odpowied brzmieć daćmy rada;1
1519230853959749632;2022-04-26 08:23:56+00:00;1;11;polecać serdecznie analiza dotyczącą polska dać rada rosyjski gaza patrzyć punkt widzenie popyt podaćży ujęcie sezonowy podpisanych kontrakt lng naszym zdaćniem odpowied brzmieć daćmy rada;0.2
1519230853959749632;2022-04-26 08:23:56+00:00;1;11;polecać serdecznie analiza dotyczącą polska dać rada rosyjski gaza patrzyć punkt widzenie popyt podaćży ujęcie sezonowy podpisanych kontrakt lng naszym zdaćniem odpowied brzmieć daćmy rada;0.5
1519230853959749632;2022-04-26 08:23:56+00:00;1;11;polecać serdecznie analiza dotyczącą polska dać rada rosyjski gaza patrzyć punkt widzenie popyt podaćży ujęcie sezonowy podpisanych kontrakt lng naszym zdaćniem odpowied brzmieć daćmy rada;1
1519230853959749632;2022-04-26 08:23:56+00:00;1;11;polecać serdecznie analiza dotyczącą polska dać rada rosyjski gaza patrzyć punkt widzenie popyt podaćży ujęcie sezonowy podpisanych kontrakt lng naszym zdaćniem odpowied brzmieć daćmy rada;1
